ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12132619,JD328009,08/09/2020 02:40:00 PM,002XX E SUPERIOR ST,0890,THEFT,FROM BUILDING,HOSPITAL BUILDING / GROUNDS,false,false,1833,018,2,8,06,1178037,1905414,2020,08/16/2020 03:50:14 PM,41.895774559,-87.621552652,"(41.895774559, -87.621552652)"
12132217,JD328560,08/09/2020 12:00:00 PM,044XX S MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,true,0922,009,15,58,08B,1158110,1875010,2020,08/16/2020 03:50:14 PM,41.812773035,-87.695569396,"(41.812773035, -87.695569396)"
12130128,JD325733,08/09/2020 02:00:00 AM,008XX W 76TH ST,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,0621,006,17,71,06,1172119,1854463,2020,08/16/2020 03:50:14 PM,41.756092956,-87.644787698,"(41.756092956, -87.644787698)"
12131226,JD325817,08/09/2020 03:50:00 AM,048XX W DAKIN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1634,016,45,15,14,1143447,1925811,2020,08/16/2020 03:50:14 PM,41.952463171,-87.748083521,"(41.952463171, -87.748083521)"
12130413,JD326066,08/09/2020 10:42:00 AM,001XX W 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0731,007,6,69,15,1176408,1857907,2020,08/16/2020 03:50:14 PM,41.765448416,-87.628966167,"(41.765448416, -87.628966167)"
12131890,JD328048,08/09/2020 06:30:00 PM,007XX N MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,1834,018,42,8,05,1177303,1905177,2020,08/16/2020 03:50:14 PM,41.895140898,-87.624255632,"(41.895140898, -87.624255632)"
12133302,JD329702,08/09/2020 02:00:00 PM,059XX N TALMAN AVE,0810,THEFT,OVER $500,STREET,false,false,2011,020,40,2,06,1157591,1939389,2020,08/16/2020 03:50:14 PM,41.989445098,-87.695717979,"(41.989445098, -87.695717979)"
12131342,JD327473,08/09/2020 10:00:00 PM,020XX S MICHIGAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0132,001,3,33,05,1177528,1890620,2020,08/16/2020 03:50:14 PM,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
12134824,JD331452,08/07/2020 09:00:00 PM,085XX W WINNEMAC AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1614,016,41,76,06,1118488,1932385,2020,08/16/2020 03:47:58 PM,41.97093409,-87.839696517,"(41.97093409, -87.839696517)"
12130459,JD326257,08/09/2020 03:15:00 PM,070XX S PAXTON AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,false,false,0331,003,5,43,04B,1192102,1858529,2020,08/16/2020 03:50:14 PM,41.766788169,-87.571423351,"(41.766788169, -87.571423351)"
12130186,JD325914,08/09/2020 08:20:00 AM,054XX N RAVENSWOOD AVE,0460,BATTERY,SIMPLE,OTHER (SPECIFY),false,false,2012,020,40,4,08B,1163373,1936315,2020,08/16/2020 03:50:14 PM,41.980889842,-87.674537849,"(41.980889842, -87.674537849)"
12130754,JD326577,08/09/2020 09:10:00 PM,017XX W JUNEWAY TER,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,2422,024,49,1,08B,1163503,1951493,2020,08/16/2020 03:50:14 PM,42.022535914,-87.673629666,"(42.022535914, -87.673629666)"
12135196,JD331312,08/07/2020 04:30:00 PM,018XX N LOWELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2534,025,35,20,11,1147098,1911990,2020,08/16/2020 03:47:58 PM,41.9144679,-87.735016755,"(41.9144679, -87.735016755)"
12131709,JD327736,08/09/2020 07:00:00 PM,050XX W SCHOOL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,1634,016,31,15,14,1142170,1921470,2020,08/16/2020 03:50:14 PM,41.940574898,-87.75288594,"(41.940574898, -87.75288594)"
12130662,JD326272,08/09/2020 10:57:00 AM,078XX S CARPENTER ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,0612,006,17,71,06,1170672,1852923,2020,08/16/2020 03:50:14 PM,41.751898652,-87.650135449,"(41.751898652, -87.650135449)"
12130002,JD325799,08/09/2020 03:54:00 AM,029XX W 59TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,0824,008,16,66,15,1157959,1865384,2020,08/16/2020 03:50:14 PM,41.78636107,-87.696384906,"(41.78636107, -87.696384906)"
12130624,JD326403,08/09/2020 05:05:00 PM,021XX S HARDING AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,1014,010,24,29,15,1150389,1889354,2020,08/16/2020 03:50:14 PM,41.852288627,-87.723516955,"(41.852288627, -87.723516955)"
12129974,JD325729,08/09/2020 01:38:00 AM,080XX S MARSHFIELD AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,0611,006,21,71,26,1166738,1851494,2020,08/16/2020 03:50:14 PM,41.748062093,-87.664592486,"(41.748062093, -87.664592486)"
12130312,JD326074,08/09/2020 12:10:00 PM,057XX N BROADWAY,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,2022,020,48,77,06,1167270,1938303,2020,08/16/2020 03:50:14 PM,41.986261826,-87.660148577,"(41.986261826, -87.660148577)"
12130724,JD326547,08/09/2020 07:00:00 PM,033XX W PIERCE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1422,014,26,23,05,1153874,1910101,2020,08/16/2020 03:50:14 PM,41.909151906,-87.710173004,"(41.909151906, -87.710173004)"
12130799,JD326691,08/09/2020 11:50:00 PM,021XX W 71ST PL,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0735,007,17,67,15,1163327,1857225,2020,08/16/2020 03:50:14 PM,41.763860856,-87.676931322,"(41.763860856, -87.676931322)"
12130335,JD325919,08/09/2020 08:25:00 AM,005XX W 95TH ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE - PORCH / HALLWAY,false,true,2223,022,21,73,26,1174169,1841887,2020,08/16/2020 03:50:14 PM,41.721537498,-87.637647482,"(41.721537498, -87.637647482)"
12130276,JD326070,08/09/2020 12:06:00 PM,017XX W 83RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0614,006,21,71,08B,1166253,1849657,2020,08/16/2020 03:50:14 PM,41.743031431,-87.666421859,"(41.743031431, -87.666421859)"
12130833,JD326675,08/09/2020 11:40:00 PM,025XX W LITHUANIAN PLAZA CT,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0832,008,17,66,08B,1160424,1858809,2020,08/16/2020 03:50:14 PM,41.768267881,-87.687527945,"(41.768267881, -87.687527945)"
12129968,JD325730,08/09/2020 01:43:00 AM,030XX W LEXINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1134,011,28,27,14,1156174,1896545,2020,08/16/2020 03:50:14 PM,41.871906806,-87.702090166,"(41.871906806, -87.702090166)"
12129920,JD325681,08/09/2020 12:14:00 AM,056XX W GEORGE ST,2012,NARCOTICS,MANUFACTURE / DELIVER - COCAINE,STREET,true,false,2514,025,31,19,18,1138288,1918716,2020,08/16/2020 03:50:14 PM,41.933088879,-87.767220696,"(41.933088879, -87.767220696)"
12133013,JD326091,08/09/2020 11:00:00 AM,001XX S CENTRAL AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,true,1522,015,29,25,04B,1139082,1898717,2020,08/16/2020 03:50:14 PM,41.878194837,-87.764789883,"(41.878194837, -87.764789883)"
12130600,JD326460,08/09/2020 06:40:00 PM,050XX W SCHOOL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1634,016,31,15,14,1142191,1921471,2020,08/16/2020 03:50:14 PM,41.940577252,-87.752808731,"(41.940577252, -87.752808731)"
12130218,JD325943,08/09/2020 09:10:00 AM,041XX W CARROLL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,false,true,1114,011,28,26,04A,1148797,1901915,2020,08/16/2020 03:50:14 PM,41.886788369,-87.729035555,"(41.886788369, -87.729035555)"
12130035,JD325793,08/09/2020 03:26:00 AM,011XX W WILSON AVE,0330,ROBBERY,AGGRAVATED,CONVENIENCE STORE,false,false,1913,019,46,3,03,1167622,1930696,2020,08/16/2020 03:50:14 PM,41.965380394,-87.659074153,"(41.965380394, -87.659074153)"
12130767,JD326603,08/09/2020 09:50:00 PM,016XX W BEACH AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1433,014,2,24,03,1165109,1909616,2020,08/16/2020 03:50:14 PM,41.907589636,-87.668914545,"(41.907589636, -87.668914545)"
12130498,JD326359,08/09/2020 04:20:00 PM,045XX W 84TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0834,008,18,70,08B,1147567,1847959,2020,08/16/2020 03:50:14 PM,41.738748811,-87.73493221,"(41.738748811, -87.73493221)"
12130520,JD326289,08/09/2020 02:50:00 PM,048XX N BROADWAY,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,false,false,2033,020,46,3,04B,1167430,1932722,2020,08/16/2020 03:50:14 PM,41.97094395,-87.659721523,"(41.97094395, -87.659721523)"
12130910,JD326510,08/09/2020 07:33:00 PM,042XX N MARINE DR,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,false,true,1915,019,46,3,08B,1170986,1928779,2020,08/16/2020 03:50:14 PM,41.960046783,-87.646762046,"(41.960046783, -87.646762046)"
12131558,JD327634,08/09/2020 04:20:00 PM,056XX W MELROSE ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,false,false,1633,016,30,15,17,1138160,1921042,2020,08/16/2020 03:50:14 PM,41.939473985,-87.767634688,"(41.939473985, -87.767634688)"
12130420,JD326181,08/09/2020 11:52:00 AM,012XX N MONITOR AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,2531,025,29,25,15,1137130,1907611,2020,08/16/2020 03:50:14 PM,41.902636379,-87.771743561,"(41.902636379, -87.771743561)"
12131192,JD327203,08/09/2020 11:00:00 PM,009XX N MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,false,false,1833,018,42,8,05,1177324,1906733,2020,08/16/2020 03:50:14 PM,41.899410159,-87.624131266,"(41.899410159, -87.624131266)"
12134860,JD330622,08/07/2020 12:01:00 AM,057XX W ROOSEVELT RD,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,HOSPITAL BUILDING / GROUNDS,false,false,1513,015,29,25,17,1138158,1894100,2020,08/16/2020 03:47:58 PM,41.865541907,-87.768294247,"(41.865541907, -87.768294247)"
12130570,JD326323,08/09/2020 01:30:00 PM,034XX S ARCHER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0912,009,12,59,14,1163355,1881806,2020,08/16/2020 03:50:14 PM,41.831313599,-87.676139896,"(41.831313599, -87.676139896)"
12130773,JD326641,08/09/2020 10:35:00 PM,049XX W SCHOOL ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,true,false,1634,016,31,15,18,1142770,1921485,2020,08/16/2020 03:50:14 PM,41.94060489,-87.750680328,"(41.94060489, -87.750680328)"
12130713,JD326535,08/09/2020 08:25:00 PM,056XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0824,008,14,63,08B,1156677,1867048,2020,08/16/2020 03:50:14 PM,41.790953288,-87.701040541,"(41.790953288, -87.701040541)"
12132572,JD328964,08/09/2020 08:00:00 PM,004XX N WELLS ST,0810,THEFT,OVER $500,RESTAURANT,false,false,1831,018,42,8,06,1174656,1903357,2020,08/16/2020 03:50:14 PM,41.890206336,-87.634031756,"(41.890206336, -87.634031756)"
12132181,JD327381,08/09/2020 06:00:00 AM,046XX W DIVERSEY AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,2521,025,31,20,06,1144894,1918211,2020,08/16/2020 03:50:14 PM,41.931580848,-87.742956658,"(41.931580848, -87.742956658)"
12130104,JD325818,08/09/2020 04:37:00 AM,051XX W MADISON ST,0460,BATTERY,SIMPLE,GAS STATION,false,false,1533,015,28,25,08B,1142285,1899542,2020,08/16/2020 03:50:14 PM,41.880399914,-87.753008553,"(41.880399914, -87.753008553)"
12130445,JD326231,08/09/2020 02:40:00 PM,027XX N MILWAUKEE AVE,0870,THEFT,POCKET-PICKING,CTA STATION,false,false,1412,014,35,22,06,1153796,1917992,2020,08/16/2020 03:50:14 PM,41.930807029,-87.710248924,"(41.930807029, -87.710248924)"
12130594,JD326473,08/09/2020 07:11:00 PM,020XX W WARREN BLVD,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,1223,012,27,28,08A,1162904,1900355,2020,08/16/2020 03:50:14 PM,41.882223308,-87.677274635,"(41.882223308, -87.677274635)"
12130294,JD326043,08/09/2020 10:45:00 AM,0000X W GRAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1831,018,42,8,15,1175668,1903887,2020,08/16/2020 03:50:14 PM,41.891637993,-87.630299319,"(41.891637993, -87.630299319)"
12130616,JD326308,08/09/2020 02:13:00 PM,071XX S RIDGELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0324,003,7,43,08B,1189102,1858080,2020,08/16/2020 03:50:14 PM,41.765628472,-87.582433712,"(41.765628472, -87.582433712)"
12130969,JD326906,08/09/2020 07:00:00 PM,015XX N HAMLIN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2535,025,26,23,06,1150756,1909977,2020,08/16/2020 03:50:14 PM,41.908873227,-87.721630446,"(41.908873227, -87.721630446)"
12130653,JD326545,08/09/2020 08:15:00 PM,044XX N BROADWAY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1914,019,46,3,07,1168503,1929791,2020,08/16/2020 03:50:14 PM,41.962877974,-87.655861242,"(41.962877974, -87.655861242)"
12130903,JD326744,08/09/2020 09:00:00 PM,0000X E WALTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1833,018,42,8,14,1176307,1906919,2020,08/16/2020 03:50:14 PM,41.899943561,-87.627861032,"(41.899943561, -87.627861032)"
12130819,JD326687,08/09/2020 11:08:00 PM,089XX S STONY ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,0413,004,8,48,14,1188475,1846086,2020,08/16/2020 03:50:14 PM,41.732730806,-87.585114125,"(41.732730806, -87.585114125)"
12129993,JD325763,08/09/2020 01:00:00 AM,048XX S WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0931,009,15,61,08B,1164502,1872596,2020,08/16/2020 03:50:14 PM,41.80601617,-87.672191465,"(41.80601617, -87.672191465)"
12130328,JD326049,08/09/2020 11:14:00 AM,009XX N HARDING AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1112,011,37,23,08A,1149884,1906008,2020,08/16/2020 03:50:14 PM,41.897998916,-87.724937194,"(41.897998916, -87.724937194)"
12130551,JD326384,08/09/2020 09:00:00 AM,006XX S CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1131,011,24,25,14,1144500,1896677,2020,08/16/2020 03:50:14 PM,41.872496615,-87.744947318,"(41.872496615, -87.744947318)"
12130287,JD325954,08/09/2020 09:58:00 AM,082XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,0631,006,6,44,14,1177732,1850157,2020,08/16/2020 03:50:14 PM,41.744151668,-87.62434741,"(41.744151668, -87.62434741)"
12129980,JD325698,08/09/2020 12:48:00 AM,068XX N RIDGE BLVD,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,false,false,2411,024,50,2,03,1161733,1945280,2020,08/16/2020 03:50:14 PM,42.005524552,-87.680317798,"(42.005524552, -87.680317798)"
12130025,JD325810,08/09/2020 03:50:00 AM,021XX W 71ST PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0735,007,17,67,08A,1163394,1857227,2020,08/16/2020 03:50:14 PM,41.763864941,-87.676685695,"(41.763864941, -87.676685695)"
12130383,JD326200,08/09/2020 02:00:00 PM,037XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,true,0822,008,23,62,14,1152497,1865227,2020,08/16/2020 03:50:14 PM,41.786039529,-87.716415718,"(41.786039529, -87.716415718)"
12130351,JD326138,08/09/2020 01:00:00 PM,056XX S WABASH AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0225,002,20,40,06,1177678,1867609,2020,08/16/2020 03:50:14 PM,41.792043078,-87.624017919,"(41.792043078, -87.624017919)"
12130849,JD326737,08/09/2020 10:00:00 PM,013XX E 53RD ST,0320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,false,false,0234,002,5,41,03,1186020,1870394,2020,08/16/2020 03:50:14 PM,41.799492391,-87.593341663,"(41.799492391, -87.593341663)"
12130571,JD326430,08/09/2020 05:40:00 PM,0000X E WACKER DR,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,true,false,0111,001,42,32,18,1176864,1902394,2020,08/16/2020 03:50:14 PM,41.887514149,-87.625952212,"(41.887514149, -87.625952212)"
12130762,JD326628,08/09/2020 10:26:00 PM,012XX S SACRAMENTO DR,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,VEHICLE NON-COMMERCIAL,true,false,1022,010,24,29,18,1156337,1894251,2020,08/16/2020 03:50:14 PM,41.86560854,-87.70155371,"(41.86560854, -87.70155371)"
12134293,JD330615,08/09/2020 12:00:00 AM,064XX S MORGAN ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0723,007,16,68,05,1170752,1862124,2020,08/16/2020 03:50:14 PM,41.777145607,-87.64957426,"(41.777145607, -87.64957426)"
12132802,JD325776,08/09/2020 02:54:00 AM,092XX S PRINCETON AVE,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,false,false,0634,006,21,49,08B,1176292,1843746,2020,08/16/2020 03:50:14 PM,41.726591501,-87.629815707,"(41.726591501, -87.629815707)"
12130626,JD326429,08/09/2020 06:35:00 PM,017XX W 18TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,true,true,1234,012,25,31,08B,1165047,1891451,2020,08/16/2020 03:50:14 PM,41.857744741,-87.669658337,"(41.857744741, -87.669658337)"
12130435,JD326284,08/09/2020 03:58:00 PM,009XX W 115TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2234,022,34,75,14,1172051,1828568,2020,08/16/2020 03:50:14 PM,41.685034837,-87.645794791,"(41.685034837, -87.645794791)"
12130673,JD326458,08/09/2020 06:35:00 PM,112XX S THROOP ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,2234,022,34,75,15,1169668,1830312,2020,08/16/2020 03:50:14 PM,41.689872519,-87.654468038,"(41.689872519, -87.654468038)"
12130191,JD325871,08/09/2020 07:00:00 AM,015XX N LOTUS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2532,025,37,25,08B,1139729,1909760,2020,08/16/2020 03:50:14 PM,41.908486401,-87.76214428,"(41.908486401, -87.76214428)"
12130505,JD326291,08/09/2020 03:31:00 PM,017XX W 43RD ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0924,009,15,61,08B,1165480,1876184,2020,08/16/2020 03:50:14 PM,41.81584135,-87.668502713,"(41.81584135, -87.668502713)"
12130509,JD326348,08/09/2020 04:50:00 PM,031XX W ARMITAGE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1414,014,32,22,06,1155045,1913118,2020,08/16/2020 03:50:14 PM,41.917407385,-87.70579017,"(41.917407385, -87.70579017)"
12129893,JD325669,08/09/2020 12:27:00 AM,0000X W 71ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0731,007,6,69,14,1176970,1857910,2020,08/16/2020 03:50:14 PM,41.765444001,-87.626906181,"(41.765444001, -87.626906181)"
12130607,JD326370,08/09/2020 04:23:00 PM,057XX S CICERO AVE,1335,CRIMINAL TRESPASS,TO AIRPORT,AIRCRAFT,true,false,0813,008,23,56,26,1145654,1866253,2020,08/16/2020 03:50:14 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
12130243,JD325988,08/09/2020 10:00:00 AM,016XX S LAWNDALE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,true,true,1014,010,24,29,04A,1151972,1891480,2020,08/16/2020 03:50:14 PM,41.858091628,-87.717650894,"(41.858091628, -87.717650894)"
12130266,JD326076,08/09/2020 02:00:00 AM,012XX N KOSTNER AVE,0810,THEFT,OVER $500,STREET,false,false,2534,025,37,23,06,1146810,1908078,2020,08/16/2020 03:50:14 PM,41.90373848,-87.736174893,"(41.90373848, -87.736174893)"
12130702,JD326484,08/09/2020 07:00:00 PM,040XX S FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0921,009,12,58,08B,1157695,1877511,2020,08/16/2020 03:50:14 PM,41.819644537,-87.697023702,"(41.819644537, -87.697023702)"
12131533,JD327261,08/09/2020 08:00:00 PM,045XX S LAFLIN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,false,false,0924,009,15,61,07,1167096,1874686,2020,08/16/2020 03:50:14 PM,41.811696213,-87.662617798,"(41.811696213, -87.662617798)"
12130565,JD326364,08/09/2020 05:00:00 PM,048XX S KENWOOD AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0222,002,4,39,03,1185936,1873277,2020,08/16/2020 03:50:14 PM,41.807405538,-87.59355871,"(41.807405538, -87.59355871)"
12130736,JD326546,08/09/2020 08:30:00 PM,006XX E 102ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0511,005,9,49,08B,1182274,1837467,2020,08/16/2020 03:50:14 PM,41.709224901,-87.608096945,"(41.709224901, -87.608096945)"
12130093,JD325720,08/09/2020 12:45:00 AM,019XX E 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0333,003,5,43,08B,1190533,1858250,2020,08/16/2020 03:50:14 PM,41.766060565,-87.577183241,"(41.766060565, -87.577183241)"
12130398,JD326021,08/09/2020 11:12:00 AM,009XX W ADDISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1924,019,44,6,14,1169178,1924101,2020,08/16/2020 03:50:14 PM,41.947249736,-87.653545476,"(41.947249736, -87.653545476)"
12130922,JD326540,08/09/2020 08:05:00 PM,043XX N SHERIDAN RD,0870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,false,false,1915,019,46,3,06,1168812,1929247,2020,08/16/2020 03:50:14 PM,41.96137851,-87.65474101,"(41.96137851, -87.65474101)"
12131162,JD326630,08/09/2020 10:30:00 PM,011XX N CHERRY AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1822,018,27,8,04B,1169620,1907431,2020,08/16/2020 03:50:14 PM,41.901496787,-87.652407386,"(41.901496787, -87.652407386)"
12130797,JD325646,08/09/2020 12:08:00 AM,079XX S VINCENNES AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESTAURANT,false,false,0621,006,17,44,15,1174998,1852438,2020,08/16/2020 03:50:14 PM,41.750472394,-87.634297122,"(41.750472394, -87.634297122)"
12132121,JD327070,08/09/2020 07:00:00 PM,034XX W MADISON ST,0820,THEFT,$500 AND UNDER,CTA BUS STOP,false,false,1123,011,28,27,06,1153544,1899807,2020,08/16/2020 03:50:14 PM,41.880910746,-87.711659284,"(41.880910746, -87.711659284)"
12134473,JD330988,08/07/2020 10:30:00 PM,053XX W MADISON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1522,015,29,25,06,1140797,1899506,2020,08/16/2020 03:47:58 PM,41.880328606,-87.758473298,"(41.880328606, -87.758473298)"
12130144,JD325890,08/09/2020 05:00:00 AM,054XX S MORGAN ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,false,false,0934,009,20,61,17,1170566,1868870,2020,08/16/2020 03:50:14 PM,41.795661465,-87.650059599,"(41.795661465, -87.650059599)"
12130588,JD326358,08/09/2020 03:00:00 AM,016XX W OGDEN AVE,0810,THEFT,OVER $500,STREET,false,false,1224,012,28,28,06,1165382,1899448,2020,08/16/2020 03:50:14 PM,41.879682085,-87.668201247,"(41.879682085, -87.668201247)"
12130827,JD326627,08/09/2020 04:00:00 AM,023XX W MOFFAT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1434,014,32,22,08B,1160594,1912217,2020,08/16/2020 03:50:14 PM,41.914821745,-87.685428016,"(41.914821745, -87.685428016)"
12130790,JD326620,08/09/2020 10:04:00 PM,065XX S SANGAMON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,0723,007,6,68,15,1171100,1861477,2020,08/16/2020 03:50:14 PM,41.775362562,-87.648317394,"(41.775362562, -87.648317394)"
12134576,JD330380,08/06/2020 01:05:00 PM,023XX N LEAVITT ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1432,014,32,22,05,1161307,1915431,2020,08/16/2020 03:47:58 PM,41.923626375,-87.682718964,"(41.923626375, -87.682718964)"
12134670,JD331091,08/08/2020 10:35:00 AM,016XX W BELMONT AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1922,019,47,6,06,1164814,1921309,2020,08/16/2020 03:47:58 PM,41.939682201,-87.66966577,"(41.939682201, -87.66966577)"
12131076,JD326924,08/09/2020 11:00:00 PM,021XX S ARCHER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,0914,009,25,34,05,1175055,1890078,2020,08/16/2020 03:50:14 PM,41.853758976,-87.63296436,"(41.853758976, -87.63296436)"
